,사업장명,도로명전체주소,좌표정보(x),좌표정보(y),시도명
217,주식회사 디투디,"인천광역시 부평구 백범로 478 (십정동,종근당빌딩 7층)",173281.294347422,440826.517324172,인천광역시
218,골든국제여행사,인천광역시 부평구 백범로 478 (십정동),173281.294347422,440826.517324172,인천광역시
219,(주)하나팬더관광여행사,"인천광역시 서구 완정로 144, 904호 (마전동, 프라임타워)",169915.001021534,455495.508050559,인천광역시
220,다산관광개발주식회사,"인천광역시 서구 서달로149번길 6-5, 가동 202호 (석남동)",171444.296408681,445629.752183535,인천광역시
221,(주)사라관광투어 인천지점,nan,166661.556268983,440868.096001134,nan
224,주식회사 엠에스피,인천광역시 서구 심곡로100번길 17-5 (심곡동),171884.755751555,448939.341769668,인천광역시
225,나산관광여행사 주식회사,"인천광역시 서구 탁옥로 89, 1층 110호 (심곡동, 삼용타워)",171585.429141762,449127.000524966,인천광역시
226,(주)대원국제여행사,nan,166779.868995804,441041.264522384,nan
227,(주)대원국제여행사,"인천광역시 중구 신포로23번길 3 (중앙동4가, 대원장모텔)",166709.109305415,441054.20297774,인천광역시
228,(주)엠비엠 글로벌,"제주특별자치도 서귀포시 표선면 일주동로 6347-17, 샤인빌럭셔리리조트",180543.713054771,-21207.5867077099,제주특별자치도
229,(주)장수생명과학,제주특별자치도 서귀포시 남원읍 일주동로 6573-23,178789.457391005,-21438.3389597898,제주특별자치도
230,(주)가락국제여행사,"제주특별자치도 서귀포시 동홍서로 82-1, 3층 301호 (동홍동, 한라아파트)",159893.691611145,-26587.6468259062,제주특별자치도
231,유민투어 여행사,"인천광역시 남동구 남동대로 909, 세원빌딩 4층 401-4,5호 (간석동)",174087.602310254,440214.595990692,인천광역시
232,순풍국제여행사(주),"경기도 안산시 단원구 원본로4길 14, 104호 (원곡동)",181745.26904711,425447.165278644,경기도
233,CWJ여행사,"경기도 안산시 단원구 고잔로 136, 타원벨라움(TAWON BELLAUM) 203호 (고잔동)",185875.321866517,424073.605561273,경기도
234,주식회사 창봄여행사,"서울특별시 강남구 양재대로55길 6, 수서1단지아파트 상가 3층 303호 (일원동)",207748.487100942,443240.945026406,서울특별시
235,제주시티투어 주식회사,"제주특별자치도 제주시 도령로 103, 204호 (연동, 연동한일씨티파크)",152394.024420427,-417.333491400613,제주특별자치도
236,주식회사 어드벤처 아일랜드,"강원특별자치도 홍천군 홍천읍 희망로 3, 180호",277835.787383829,466055.291989124,강원특별자치도
237,에스엘투어 주식회사,"강원특별자치도 영월군 영월읍 단종로33번길 4, 33동",330167.347037737,410351.902743363,강원특별자치도
238,(주)자유레저마케팅,nan,328594.25683099,461004.909804272,nan
239,(주) 빛고을고속,광주광역시 남구 서문대로 482 (송하동),189550.910277402,178761.98216154,광주광역시
240,(유)종이비행기,광주광역시 남구 봉선1로47번길 3-9 (봉선동),191707.133205932,181008.501478971,광주광역시
241,(주)아이제이 관광개발,"대전광역시 서구 문정로2번길 51 (탄방동,시티빌3차 227호)",234275.658668533,315967.817908536,대전광역시
242,(주)나비드웨딩앤투어,"대전광역시 서구 한밭대로 701, 204호호 (월평동)",233758.554903063,317549.339740767,대전광역시
243,(주)다이유한국,"대전광역시 중구 목척4길 47, 2층 (은행동)",238113.244331013,314454.10312776,대전광역시
244,(주)우리투어,"부산광역시 동래구 명륜로129번길 20, 311호 (명륜동)",389460.804046159,191567.517047412,부산광역시
245,진투어,"부산광역시 중구 광복중앙로 32-1, 3층 (대청동2가)",385127.683569953,180012.061859205,부산광역시
246,(주)팝콘투어네트웍스,"부산광역시 중구 해관로 72-1, 화성빌딩 305호 (중앙동4가)",385531.701312482,180366.998979327,부산광역시
247,(주)하나아트투어,"인천광역시 부평구 체육관로 14, 710호 (삼산동, 삼산지구 복합시설)",176320.411870751,445163.557119418,인천광역시
248,태백산맥여행사,"전라남도 광양시 광양읍 순광로 671, 지하1층",253679.044914431,163498.818703455,전라남도
249,(주)라엘,전라남도 광양시 광양읍 순광로 410,251325.843524169,162986.128036021,전라남도
250,주식회사 스타국제여행사,"경기도 부천시 원미구 역곡로 3, 역곡덕지빌딩 1001호 (역곡동)",183251.106567897,442619.090815179,경기도
251,(주)지니어투어,"경기도 부천시 원미구 부흥로303번길 36, 금호프라자 511호 (중동)",180139.264679134,443828.882529609,경기도
252,주식회사 트렌디랩,"경기도 부천시 원미구 부천로 11, 해태쇼핑 16층 1600호 일부호 (심곡동)",180695.690645126,442609.650907377,경기도
253,레츠고하나여행사,"경기도 부천시 오정구 소사로 719, 5층 (원종동, 관우프라자)",182646.871532846,446458.920919849,경기도
254,(주)포항성경여행사,경상북도 포항시 남구 중앙로 90 (해도동),413520.281859716,282684.152431089,경상북도
255,(주)여행백화점,경상북도 포항시 북구 삼호로 267 (두호동),414388.29718119,287225.163452578,경상북도
256,정민여행사,"인천광역시 남동구 남동대로 909, 세원빌딩 4층 401호 (간석동)",174087.602310254,440214.595990692,인천광역시
257,(주)알지오,"광주광역시 광산구 상무대로 511, 2층 (우산동)",183665.494133526,182671.480044465,광주광역시
258,주식회사 골든위크,"서울특별시 강남구 봉은사로38길 6, 청보빌딩 4층 (역삼동)",203221.804553741,445060.985201554,서울특별시
259,(주)투어네트워크,대전광역시 대덕구 한밭대로 1123 (중리동),237920.516832305,317672.931722771,대전광역시
260,(주)에어크루즈여행사,"경상남도 창원시 성산구 용지로 102, 202호 (중앙동, 개나리종합상가)",352728.68997423,192977.822181158,경상남도
261,(주)화랑항공여행사,"경상남도 창원시 의창구 도계로12번길 1 (도계동,대영상가빌라 301)",348640.127791232,196833.043088478,경상남도
262,(주)지엔에이인터내셔날,"경상남도 창원시 성산구 원이대로 362 (대원동,창원컨벤션센터 1층)",350741.122739596,194512.04739502,경상남도
263,(주)태산항공여행사,경상남도 창원시 마산합포구 북성로 5 (창동),343199.727986799,190965.132790746,경상남도
264,(주)365국제여행사,"경기도 수원시 팔달구 장다리로172번길 2 (인계동, 입지빌딩)",202096.766509225,418126.32148291,경기도
265,(주)은동성여행사,"경기도 수원시 영통구 광교로 109  (이의동,중소기업지원센터 1층)",203754.265003274,421063.64691372,경기도
266,(주)메디코글로벌박스투어,"경기도 수원시 영통구 반달로7번길 40, 411호 (영통동, 평익빌딩)",206601.388421815,416845.635479142,경기도
267,(주)에이스투어,"경기도 수원시 팔달구 팔달로 169, 102호 (화서동, 덕구빌딩)",200495.674597343,420155.897588144,경기도
268,블루스카이투어스,"서울특별시 마포구 월드컵북로2길 86  (동교동,2층 204호)",193280.540727559,450670.942730476,서울특별시
269,(주)서복,"서울특별시 마포구 마포대로4다길 18,  1221호 (마포동,강변한신코아빌딩)",194974.587674037,448229.063825491,서울특별시
270,주식회사 대륙관광,"서울특별시 마포구 신촌로16길 8, 3층 (노고산동, 신휴빌딩)",194170.124670857,450345.628839649,서울특별시
271,(주)지오투어,"서울특별시 마포구 양화로 56,  606호 (서교동,외 7필지 동양한강트레벨)",192402.468624287,449701.62502855,서울특별시
272,(주)미유여행사,"서울특별시 마포구 동교로 129, 302호 (서교동)",192558.320067037,450336.639429028,서울특별시
273,(주)클럽수,"서울특별시 마포구 독막로 230  (신수동,3층)",194539.344414671,449413.047073822,서울특별시
274,성주투어엔티,"서울특별시 마포구 서강로 131,  407호 (노고산동,아이스페이스 오피스텔)",194181.502567681,450237.846975988,서울특별시
275,(주)멤버투어,"서울특별시 마포구 백범로 199, 1009호 (신공덕동, 메트로디오빌)",195764.944565229,449028.002731859,서울특별시
276,(주)글로벌익스터널트러스트,서울특별시 마포구 독막로8길 6  (합정동),192679.588689978,449489.124168404,서울특별시
277,(주)공익관광개발여행사,"서울특별시 마포구 큰우물로 75, 112호 (도화동,성지빌딩)",195184.335899857,448780.26877488,서울특별시
278,(주)영성여행사,"서울특별시 마포구 백범로 134-1,  503호 (염리동,대흥빌딩)",195140.983767421,449287.448967587,서울특별시
279,(주)캣츠코리아,"서울특별시 마포구 창전로 88  (신수동,2층)",194030.774674326,449785.968352556,서울특별시
280,만다국제여행사,"서울특별시 마포구 방울내로11길 37, 256호 (망원동, 프리마빌딩)",191397.589463829,451116.947315843,서울특별시
281,(주)에이진여행사,"서울특별시 마포구 백범로 178  (공덕동,신영지웰오피스텔 비동 1311호)",195518.943871987,449071.651462791,서울특별시
283,(주)씨앤피여행사,"서울특별시 마포구 삼개로 16  (도화동,근신빌딩 3층(303호))",195258.466477275,448540.434893446,서울특별시
284,(주)한강국제여행사,"서울특별시 마포구 동교로 162-5  (서교동,공간빌딩 2층)",192885.594325839,450375.32190951,서울특별시
285,화흥여행사(Human Story Tour),"서울특별시 마포구 동교로23길 9, 6층 (동교동, 동교빌딩)",192923.387248471,450476.884666183,서울특별시
286,(주)씨엘스쿼드,"서울특별시 마포구 마포대로 173, 1806호 (공덕동, 마포현대하이엘)",195900.709427813,449728.629171661,서울특별시
287,르메이에르여행사(주),"서울특별시 마포구 마포대로 144 (공덕동,태영빌딩 5층)",195839.788774969,449410.511627227,서울특별시
288,휘여행사,"서울특별시 마포구 양화진2길 16, 지층, 2층층 (합정동)",192130.40838594,449545.379794252,서울특별시
289,(주)성공여행사,"서울특별시 마포구 양화진2길 16, 1층 (합정동)",192130.40838594,449545.379794252,서울특별시
290,(주)유니컴코리아,"서울특별시 마포구 월드컵로31길 11, 3층 (망원동)",191456.062249481,451034.272380836,서울특별시
291,(주)케이씨코리아컴퍼니,"서울특별시 마포구 양화로 156, 1101호 (동교동, 엘지팰리스빌딩)",193166.430144679,450425.852790862,서울특별시
292,(주)드림이엠씨,"서울특별시 마포구 마포대로 38, 17층 (도화동, 일신빌딩)",195214.309334733,448572.253976483,서울특별시
293,(주)티켓무비투어,"서울특별시 마포구 마포대로 53, B동 3102호 (도화동,마포트라팰리스)",195266.07314617,448799.641804029,서울특별시
294,아태여행사,"서울특별시 마포구 월드컵북로 20  (동교동,2층 201호)",192873.646725432,450498.591857915,서울특별시
295,SUME 여행사,"서울특별시 마포구 양화로 156, 708호 (동교동, LG팰리스빌딩)",193166.430144679,450425.852790862,서울특별시
296,비앤지투어,"서울특별시 마포구 잔다리로3안길 48  (서교동,주연빌딩 5층)",192760.429750892,449837.270062952,서울특별시
297,주식회사 골드문,"제주특별자치도 제주시 삼무로11길 15, 201호 (연동, 초석주상복합아파트)",153100.385,-358.989999999719,제주특별자치도
298,다가보자투어(주),"인천광역시 남동구 남동대로 694, 남일빌딩  라이온스 클럽501호 (구월동)",174023.23960806,438045.490403682,인천광역시
299,주식회사 베젤,"인천광역시 남동구 경인로 508, 2층 (간석동, KT인천지사)",173040.368739337,439795.908918505,인천광역시
300,주식회사 베젤투어,"인천광역시 남동구 경인로 508, 2층 201호 (간석동, KT인천지사)",173040.368739337,439795.908918505,인천광역시
301,주식회사 지앤티,인천광역시 남동구 구월남로 148 (구월동),173911.524418907,438997.918881533,인천광역시
302,(주)마실관광,"인천광역시 남동구 남동서로53번길 38, E동 401호 (고잔동)",171792.966003058,432912.228316958,인천광역시
303,초승국제여행사,"인천광역시 남동구 문화서로65번길 28-19 (구월동,1층)",172925.72976812,438934.66759787,인천광역시
304,브라보여행(주),"인천광역시 남동구 은청로 4-7, 남동공단산업용품상가 비동 312호 (고잔동)",172797.122604371,433931.185296708,인천광역시
305,(주)광주여행사,"광주광역시 광산구 사암로 660, 203호 (장덕동)",182762.607315863,189287.807854104,광주광역시
306,한성국제(주),"서울특별시 광진구 동일로 82, 2층 (자양동)",205494.094618063,448631.107848699,서울특별시
